mlb_id,player_name_fg,team,ip,g,gs,era,fip,xfip,siera,whip,k_pct,bb_pct,k_minus_bb_pct,swstr_pct,c_plus_swstr_pct,hr_fb,gb_pct,barrel_pct,hard_hit_pct,avg_ev,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
641927,Bailey Ober,MIN,38.0,7.0,7.0,3.5526315789473686,4.174031548751028,4.632031677545686,4.55541367845436,1.131578947368421,18.47,8.28,0.10191083,9.09,27.11,0.081632653,38.05,7.96,30.09,85.53805136891593,94.2158872305141,88.10082918739639,84.70351575456053,45.18133479338844,47.841842561983476,0.7227387107438016
605280,Clay Holmes,NYM,42.2,7.0,7.0,1.687500100582844,3.6633407900109907,3.8447815668533667,4.045297909575371,0.9843750586733258,18.45,8.33,0.10119048,10.0,26.67,0.09090909,58.2,4.1,43.44,89.40819512038935,103.25949999999997,101.64996875,103.28046875000003,50.93065811111111,53.60510492063493,-0.43816226984126994
676083,Janson Junk,MIA,33.0,6.0,6.0,3.0,3.4810490926106774,4.195421492917971,4.4070356958016745,1.0606060606060606,15.79,6.02,0.09774436,8.15,24.85,0.057142857,49.49,3.88,39.81,89.64900390625,101.86952965235173,109.32314928425357,109.62703476482615,52.18255352342158,60.638514643584514,-0.6104728920570265
642547,Freddy Peralta,NYM,38.1,7.0,7.0,3.5217392472553835,3.7216288217930362,3.6583494077846037,3.8070249633248814,1.200000039805538,25.61,9.76,0.15853659,13.06,29.03,0.114285714,42.57,4.81,39.42,87.88217435024752,97.3783307573416,106.78961360123647,104.8144976816074,56.00879973886328,51.33826089093702,-0.09260447004608295
579328,Yusei Kikuchi,LAA,31.0,7.0,7.0,5.806451612903226,3.7283609205676664,4.206538791521903,4.147310545992976,1.5806451612903225,23.24,9.86,0.13380282,10.23,25.4,0.078947368,37.23,8.51,42.55,90.17553191489361,97.29614334470989,107.0646075085324,106.3923890784983,53.53823125220458,51.43843186948854,0.12334153439153438
681190,Randy Vasquez,SDP,33.2,6.0,6.0,2.940594281534197,3.4447454846848387,3.7588333067315913,3.7051262621723406,1.1584159290892293,24.82,8.03,0.16788321,12.38,27.17,0.085714285,42.7,14.44,44.44,90.3044954792837,98.93060550458716,99.51012844036696,93.68987155963303,47.26332748613678,54.80227881700554,-0.12649107208872457
669276,Dylan Lee,ATL,16.2,17.0,0.0,1.080000164794947,1.1077154479979994,2.5524520968571323,1.9361198309850824,0.4800000732421987,34.48,3.45,0.31034483,21.79,33.33,0.0,36.11,5.56,41.67,87.53333197699652,113.26598290598291,110.77905982905983,120.01863247863247,50.09106102564103,63.83289111111112,-0.7520959401709401
608379,Michael Wacha,KCR,37.1,6.0,6.0,3.133928678169546,3.9780729304162836,4.40631214047658,4.349446126464318,1.125000038317273,22.3,9.46,0.12837838,10.7,26.74,0.083333333,30.93,9.0,40.0,89.35154236469072,98.68071556350624,100.83749552772807,98.16103756708408,43.49151593582888,56.01398465240642,0.22897541889483064
686799,Jack Kochanowicz,LAA,41.1,7.0,7.0,3.0483871905538247,3.9944899788756287,4.39349598859584,4.633566455954044,1.209677456568978,17.14,12.0,0.05142857,10.29,26.48,0.066666666,61.67,6.56,42.62,90.53534987877156,96.3456534954407,99.98386018237083,99.38057750759879,50.86838636913767,47.18252535552193,0.19735033282904693
668909,Gavin Williams,CLE,43.1,7.0,7.0,2.7000000792283303,3.8861773194081692,3.2301993588548212,3.3897856590655504,1.015384645179885,30.99,11.11,0.19883041,13.18,32.58,0.171428571,50.52,13.27,43.88,91.41504956317205,105.0770625,102.82434374999997,105.96834375,54.656704090909095,57.19520072727272,-0.3539430303030303
678022,Jackson Perkins,ATH,13.1,8.0,0.0,2.70000025749209,1.7227156233787413,2.997483181782239,2.4270566863556398,1.0500001001358128,30.91,5.45,0.25454546,17.31,30.29,0.0,36.36,6.06,45.45,88.8375015258789,102.72660194174759,111.9983495145631,108.9483495145631,53.89845086538462,63.08750115384615,-0.9064845192307693
669432,Trevor Rogers,BAL,30.1,6.0,6.0,4.747252946256404,3.7411223775593943,4.323199232483265,4.21623666141093,1.4505495113561238,20.3,7.52,0.12781955,12.13,28.54,0.075,38.95,6.32,31.58,88.37552983710107,98.49479704797047,101.72487084870848,98.72059040590405,50.28504404850746,53.87388093283582,-0.16462539179104474
650633,Michael King,SDP,39.2,7.0,7.0,2.9495800210378964,3.8283880718245507,4.202090129386437,4.147179601134899,1.1344538542453448,24.53,11.32,0.13207547,10.53,26.63,0.078947368,45.74,11.22,33.67,88.41170420545212,92.62722480620155,92.99488372093025,86.8096434108527,45.991045820433435,47.36205007739938,0.6996410216718267
647336,Michael Soroka,ARI,30.2,6.0,6.0,4.695652271263543,3.245541848262001,3.3132322724238223,3.3548615892245204,1.434782638441638,26.47,6.62,0.19852941,9.51,27.42,0.103448275,38.37,11.36,42.05,90.49883607376454,94.40697247706423,106.83625688073396,98.42322935779815,44.28126393053016,56.144697440585006,-0.09891462522851922
656641,Jacob Latz,TEX,17.2,14.0,1.0,1.0188680161951187,2.694885529857291,3.8030397834653247,3.23942880097115,0.4528302294200528,24.19,4.84,0.19354839,11.15,29.37,0.04347826,43.18,6.82,45.45,90.13863580877131,106.12892193308551,103.85048327137547,109.30832713754644,53.70470821561338,55.8087994423792,-0.406169033457249
665795,Edward Cabrera,CHC,35.1,6.0,6.0,3.05660388358508,3.713753515496803,4.053112890161105,4.273165757848626,1.1886792880608645,20.14,8.33,0.11805556,12.41,27.37,0.083333333,41.41,11.76,39.22,91.53030303030303,94.52029357798166,104.70598165137612,99.73647706422022,49.51918678832117,50.668998248175185,0.2987888321167883
690953,Mick Abel,MIN,20.1,4.0,3.0,3.9836066196567756,2.8034534588131783,4.266301360015371,4.014102018255874,1.573770516407615,24.73,10.75,0.13978495,12.32,29.69,0.0,38.18,5.26,40.35,87.69091131036932,109.82263305322131,103.2770868347339,110.31501400560227,53.04887848739496,59.71888445378151,-0.5429662184873949
650644,Aaron Civale,ATH,36.2,7.0,7.0,2.9454547497457853,3.9931703633710414,4.699600988906248,4.675208156924786,1.3363637290513284,17.09,6.33,0.10759494,7.61,26.7,0.072727272,29.41,6.67,49.17,91.61848411239495,97.83928455284553,110.58562601626016,106.04308943089427,34.476127847896436,56.960503478964405,0.19260635922330097
642397,Gregory Soto,PIT,17.0,17.0,0.0,1.588235472312868,2.4418333271382915,2.9268994961026125,2.3415316736189014,0.7058824321390524,36.51,9.52,0.26984127,10.27,31.18,0.066666666,41.94,3.03,24.24,82.5193579889113,110.89778625954199,95.96106870229008,101.42732824427479,58.317095551330794,49.81032045627376,-0.16724870722433466
656876,Drew Rasmussen,TBR,30.2,6.0,6.0,2.641304402585743,3.669454900528849,2.889319220156975,2.976970823041125,0.8478261045336952,26.23,4.1,0.22131148,10.39,29.53,0.172413793,52.38,8.24,32.94,86.59404645647321,103.54950819672128,116.72836065573773,115.7095081967213,48.903710987951804,51.978954506024095,-0.8463234216867471
669160,Dustin May,STL,36.2,7.0,7.0,5.154545812055124,3.8295339883851645,4.272440989906046,4.382324831006846,1.5272728332015182,16.13,5.81,0.10322581,6.58,24.45,0.076923076,44.44,4.24,45.76,89.39655172413794,102.26994923857868,100.25918781725889,102.29448392554991,58.77343595278246,47.54928627318719,-0.021741349072512656
691725,Andrew Painter,PHI,29.0,6.0,5.0,5.275862068965517,3.5959916213463092,4.1071472765042865,3.9974416663972923,1.5862068965517242,21.05,6.77,0.14285714,9.19,24.58,0.078947368,35.11,6.32,32.63,87.49574701836768,99.08846189417832,105.76252770261,105.11347916407179,49.84317881801127,52.68091052532832,-0.0060321575984990505
669358,Shane Baz,BAL,34.0,6.0,6.0,4.5,3.735951053394991,4.17193675926503,4.2547424579291295,1.5,19.33,7.33,0.12,9.44,25.52,0.078947368,39.81,6.48,37.04,87.97870551215277,100.18242105263155,98.9456140350877,102.74701754385967,55.7165095104895,51.5423336013986,0.07622667832167834
801403,Chase Dollander,COL,37.1,8.0,1.0,3.3750001149518187,3.4959300568517384,3.468895166822567,3.065995652843553,1.1517857535153033,26.92,7.69,0.19230769,13.1,28.59,0.111111111,51.55,10.1,52.53,91.40927533021907,107.00839279871013,98.89510771592268,104.94869854415431,57.21983375399361,49.599859744408946,-0.13538592651757186
681870,Erik Sabrowski,CLE,14.2,17.0,0.0,2.45454619935744,1.988624498469664,2.744007032695474,2.145760677980793,0.88636390532352,42.11,10.53,0.31578947,16.33,33.88,0.058823529,14.81,11.11,37.04,92.85185185185185,111.11500000000001,99.11316666666667,107.37783333333333,57.85982669387756,51.737107877551026,-0.5269292244897958
