mlb_id,player_name_fg,team,season,ip,g,gs,era,fip,xfip,siera,xera,whip,k_pct,bb_pct,k_minus_bb_pct,swstr_pct,csw_pct,c_plus_swstr_pct,hr_fb,gb_pct,lob_pct,barrel_pct,hard_hit_pct,avg_ev,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
669923,George Kirby,SEA,2024,191.0,33.0,33.0,3.5340314136125652,3.26072061598613,3.5761652496238656,3.5619932917794506,3.398079554381694,1.068062827225131,23.01,2.96,0.20051414,11.35,,26.41,0.096069868,41.28,71.59,8.08,36.2,88.98805843360071,104.14894967916244,109.90483620398517,112.03644714623438,53.41501295048838,61.97410800606266,-0.5392763354664871
669302,Logan Gilbert,SEA,2024,208.2,33.0,33.0,3.2348244388482548,3.2671187608317407,3.1110118748995474,3.1911980098513055,3.0704950096826504,0.8865815128695217,27.4,4.61,0.22789539,14.86,,30.08,0.128712871,45.15,69.46,7.2,39.3,89.59813724347015,96.24569078947366,112.57998026315789,110.85804605263158,57.11184974030242,53.848608579881656,-0.4347713740959894
650633,Michael King,SDP,2024,173.2,31.0,30.0,2.9539348328033785,3.3334663477855027,3.4974666620631862,3.6298363705917778,3.5290344688378044,1.191938616745223,27.69,8.68,0.19008265,11.99,,31.3,0.103030303,40.4,75.18,6.15,30.33,85.65022672925677,95.65410858365465,103.8472999178791,100.10005022997524,50.653805602447974,54.27075022254902,-0.17514515220088497
607192,Tyler Glasnow,LAD,2024,134.0,22.0,22.0,3.4925373134328357,2.8978230618718848,2.6838001117555064,2.9002358520346823,2.652902212316274,0.9477611940298507,32.18,6.7,0.25478927,13.77,,30.42,0.136363636,48.57,69.81,8.15,39.5,88.95769481169872,107.53906514172051,100.3520139234212,111.7330979612133,67.70315613320079,54.646701868787275,-0.4133530119284294
656557,Tanner Houck,BOS,2024,178.2,30.0,30.0,3.1231345061763083,3.317599189878971,3.5750677723239668,3.728518217924304,4.131934293010457,1.141791109784887,20.73,6.46,0.14266487,9.83,,29.13,0.088,55.94,70.87,5.71,41.71,89.42369641136801,103.97354838709677,105.08587243401757,107.34314516129034,48.8861675365497,55.831976860380124,-0.3701083114035088
669203,Corbin Burnes,BAL,2024,194.1,32.0,32.0,2.917667314785712,3.547268810554597,3.5460831610000634,3.7489375712265383,3.2966055908974865,1.0960549171946325,23.09,6.12,0.16964286,12.91,,28.56,0.116402116,48.18,75.46,6.69,31.65,87.50493458638026,113.18860962566845,103.77913101604277,119.23495320855622,61.616496816816806,45.241499315982644,-0.43144309642976325
543243,Sonny Gray,STL,2024,166.1,28.0,28.0,3.8416834842072904,3.124395608666241,2.819376976380927,3.0309612324089628,3.6564511125509465,1.0881763859804687,30.25,5.81,0.24441133,13.4,,31.17,0.142857142,42.31,67.92,8.92,37.79,89.5566265060241,97.32378487666801,105.54772341285896,107.14019409623934,57.9481038294449,53.871544613837486,-0.6132050965406275
668881,Hunter Greene,CIN,2024,150.1,26.0,26.0,2.75388035924807,3.472466484872914,4.194870973319694,3.804999171109145,3.051496028377187,1.0177383936351563,27.66,9.33,0.18330606,13.03,,26.69,0.068571428,33.98,80.54,5.19,32.51,87.26188061118785,113.13361535448497,96.31962397179781,108.478723070897,54.343274826375335,48.682661673819744,-0.27028683183769026
664285,Framber Valdez,HOU,2024,176.1,28.0,28.0,2.9092628438408847,3.2458748656460767,3.0849114306362346,3.4147841475661296,3.4488451971603906,1.1058601453196346,24.04,7.82,0.16216216,11.44,,29.75,0.139784946,60.56,77.13,5.29,45.03,90.21017654220779,107.29225980015373,100.59377401998461,110.37486548808609,54.90953501194269,47.070698248407645,-0.185921548566879
579328,Yusei Kikuchi,- - -,2024,175.2,32.0,32.0,4.047438476657994,3.456802369442478,3.1990503021500785,3.295339773332474,3.6971066657237213,1.2011385633963947,27.99,5.98,0.2201087,12.82,,29.67,0.135135135,42.59,71.91,9.71,45.04,90.10062467379959,103.91337339323513,106.31497119784622,110.27727834192368,63.11864784688995,58.3072820608339,-0.6057195420369105
625643,Reynaldo Lopez,ATL,2024,135.2,26.0,25.0,1.9901719155586892,2.915865537071293,3.439922898462065,3.578383661237745,3.9124874054558996,1.1056510641992718,27.26,7.73,0.19521179,12.23,,28.58,0.075187969,39.37,86.96,8.83,42.17,89.77873675028484,97.95946930644263,102.60444300354713,98.48644246144282,40.727127132735006,57.705095040151164,0.01263468587623997
624133,Ranger Suarez,PHI,2024,150.2,27.0,27.0,3.4646020038302265,3.3655948359811876,3.2615301697807766,3.612807451001345,3.6492650988626765,1.201327514738067,23.16,6.55,0.16613419,9.43,,26.88,0.127272727,51.88,73.92,5.06,34.25,86.91040558510639,97.43481007255652,110.97094323516859,107.88209133589413,41.855683036187116,57.23254039717565,-0.08998016328331862
607200,Erick Fedde,- - -,2024,177.1,31.0,31.0,3.298872275069166,3.8600888207402355,4.116248779535615,4.188596535860157,3.8906109196195877,1.1616541686568345,21.21,7.16,0.14049587,8.74,,24.8,0.0990099,42.11,79.23,7.57,37.67,88.58128693043372,90.51984792259294,109.26676951118854,102.44536408634355,43.815985765112266,56.5797313298791,0.05472586183074266
607259,Nick Martinez,CIN,2024,142.1,42.0,16.0,3.098360766457221,3.2086343465409137,3.890930479787186,3.7996223200219363,3.2174562410662766,1.0257611607772206,20.35,3.16,0.17192982,10.87,,27.28,0.073863636,36.94,71.54,5.1,30.39,86.38561090433373,95.06069451633384,113.0642216687185,106.16720919751963,40.62193031514581,64.2026096848542,-0.40030787864534334
608331,Max Fried,ATL,2024,174.1,29.0,29.0,3.2523901522515013,3.3328277754948985,3.326133318840467,3.6100307144933352,3.7449676372517144,1.1644359804357227,23.25,7.98,0.15266107,10.23,,27.84,0.117117117,58.79,72.47,4.96,34.5,86.29476660564853,103.51258076225045,98.94000725952814,104.28421778584386,55.78659856832972,51.059864992769334,-0.12733898770788143
656427,Jack Flaherty,- - -,2024,162.0,28.0,28.0,3.166666741233796,3.4751217608661884,2.9958705333118116,3.095200344407547,3.5991857092253405,1.0679012597143211,29.89,5.86,0.2403698,13.3,,31.25,0.154838709,39.51,80.89,7.75,34.87,88.36095914672543,98.6686623638344,104.94489241841775,104.39617178102735,43.80220659077031,56.163693915016644,0.12138601789500743
608379,Michael Wacha,KCR,2024,166.2,29.0,29.0,3.3480002043457158,3.652479807952883,4.1408899252293105,4.167355678661037,4.03393941164317,1.194000072875981,21.17,6.57,0.1459854,10.37,,26.24,0.085,38.59,77.14,8.16,32.45,86.90333658854166,100.41753191489364,104.44778336557059,106.24536170212767,49.35958890126776,59.598655040338066,-0.43726221283134853
