mlb_id,player_name_fg,team,season,ip,g,gs,era,fip,xfip,siera,xera,whip,k_pct,bb_pct,k_minus_bb_pct,swstr_pct,csw_pct,c_plus_swstr_pct,hr_fb,gb_pct,lob_pct,barrel_pct,hard_hit_pct,avg_ev,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
605400,Aaron Nola,PHI,2022,205.0,32.0,32.0,3.2487804878048783,2.5807236845900374,2.769559269780066,2.8024568154976937,2.740834438305091,0.9609756097560975,29.12,3.59,0.25526642,12.64,,32.38,0.098445595,43.56,73.02,7.12,31.65,87.69847611692015,110.92339933993398,107.34349834983502,115.46089768976897,51.7920132675222,69.84928888121091,-0.8831014346824614
607074,Carlos Rodon,SFG,2022,178.0,31.0,31.0,2.8820224719101124,2.2528804398654554,2.9067454417100116,2.826217413757532,2.6313069719100017,1.0280898876404494,33.38,7.32,0.26056338,14.1,,30.55,0.065217391,34.14,75.06,6.46,39.71,89.0140454751816,114.12815312290134,102.59910678307585,113.32577568838141,59.55835160134002,56.701688854271346,-0.737817795644891
434378,Justin Verlander,HOU,2022,175.0,28.0,28.0,1.7485714285714287,2.4895738588060654,3.230781258600099,3.086807218791894,2.6541803677458993,0.8285714285714286,27.78,4.35,0.23423423,11.58,,26.54,0.062176165,37.92,80.48,6.28,34.75,87.81179138321995,111.420975422427,105.43073732718898,114.6882411674347,48.343572163406215,61.33219007288069,-0.4140424280782509
645261,Sandy Alcantara,MIA,2022,228.2,32.0,32.0,2.2827989353724414,2.9856088385869612,3.293084572137847,3.4171198617216736,2.9205515344070325,0.9795918803130783,23.36,5.64,0.1772009,12.16,,27.49,0.085106382,53.42,78.82,5.32,38.55,87.84590163934426,109.21547648514853,103.34936262376235,111.8028094059406,58.16465849753695,61.98253152401478,-0.8119684513546798
660271,Shohei Ohtani,LAA,2022,166.0,28.0,28.0,2.3313253012048194,2.4015876281692323,2.65180317032409,2.7331527533206605,2.607625013563283,1.0120481927710843,33.18,6.67,0.26515152,14.95,,31.57,0.092715231,41.88,83.11,6.33,33.16,87.12544728053435,118.02366755623333,96.55005718642768,116.33021730842543,67.83278972993533,52.60031227082541,-0.7123599999999999
592332,Kevin Gausman,TOR,2022,174.2,31.0,31.0,3.349236836279765,2.3796065315028496,2.754864273376801,2.9381444273265833,3.3334488316188535,1.2366412933956055,28.28,3.86,0.24413793,15.52,,29.82,0.085227272,39.22,73.98,8.15,38.49,88.99815515913758,104.97498019445443,108.23284839755128,111.58815268275119,59.80545879626303,66.25396398490837,-0.9864840531800217
608331,Max Fried,ATL,2022,185.1,30.0,30.0,2.476618773003963,2.7023590479632054,3.090723563349386,3.308323987671246,2.842339400139982,1.0143885170473748,23.19,4.37,0.18826739,11.99,,27.47,0.077922077,51.15,78.2,3.98,32.07,86.21481329191033,103.03471550497868,105.46908250355618,110.97389758179229,51.23570452803408,51.55777490063875,-0.1545322959545777
675911,Spencer Strider,ATL,2022,131.2,31.0,20.0,2.6658229135355365,1.8288866358868392,2.295808546593041,2.4059747205067152,2.386501902602221,0.9949367569035763,38.26,8.52,0.29734849,15.46,,31.09,0.067961165,40.29,74.07,6.12,35.97,88.00935462567446,117.4408385834631,95.8328629423742,111.55221040913672,65.21192933245497,54.57011245498463,-0.6678068730786122
669456,Shane Bieber,CLE,2022,200.0,31.0,31.0,2.88,2.872431001663208,2.9829505360871553,3.212911959733241,3.48628066634314,1.04,25.03,4.55,0.20480405,13.84,,31.37,0.104046242,48.18,75.76,7.21,43.06,89.89,93.0345498953245,101.3462526168877,96.75882763433356,45.49994306086957,56.52333764521739,0.14412325217391306
669203,Corbin Burnes,MIL,2022,202.0,33.0,33.0,2.9405940594059405,3.1371834769107334,2.8515409662434377,2.9111847501339367,3.0174620675756945,0.9653465346534653,30.49,6.4,0.24090339,15.09,,32.13,0.141104294,47.02,76.79,5.71,34.08,87.17731958762887,115.31891496494974,99.01243523316064,116.51929289850662,62.522817742822234,37.88063991753207,-0.2857189737324374
