pitcher,pitches,tbf,bip,in_zone,out_zone,swing,contact,swstr,called_strike,z_swing,z_contact,o_swing_num,avg_velo,avg_ext,avg_pfxz,avg_pfxx,avg_ev,hard_hit_n,barrel_n,gb_n,k,bb,hbp,h,hr,xwoba_bip,woba_v_sum,woba_d_sum,xwoba_contact,player_name,year,z_zone,o_zone_tot,swing_pct,contact_pct,swstr_pct,c_plus_swstr,zone_pct,o_swing_pct,z_swing_pct,z_contact_pct,hard_hit_pct,barrel_pct,gb_pct,k_pct,bb_pct,bip_pct,abs_pfxz,gs,ip_per_start,k_per_start,bb_per_start,h_per_start,hr_per_start,hbp_per_start,er_per_start,fp_per_start_actual,fp_total
407890,3180,859,668,1565,1611,1488,1193,295,587,1022,893,464,85.3693396226415,5.4853986551392895,0.9328841309823678,-0.08968513853904281,89.18666666666665,234,45,234,140,40,11,211,26,0.3714067278287462,282.85,845,0.3347337278106509,"Lewis, Colby",2015,1565,1611,0.4679245283018868,0.801747311827957,0.09276729559748427,0.27735849056603773,0.4921383647798742,0.2880198634388578,0.6530351437699681,0.8737769080234834,0.3502994011976048,0.06736526946107785,0.3502994011976048,0.1629802095459837,0.046565774155995346,0.7776484284051223,0.9328841309823678,33,6.101010101010101,4.242424242424242,1.2121212121212122,6.393939393939394,0.7878787878787878,0.3333333333333333,3.1515151515151514,10.133333333333333,334.4
408241,1741,449,345,876,865,863,700,163,289,598,520,265,87.61533601378517,5.667656153370439,0.7219931074095347,-0.5368408960367604,87.6475,115,22,137,78,24,2,99,12,0.35238709677419355,140.89,414,0.3403140096618357,"Peavy, Jake",2015,876,865,0.4956921309592188,0.8111239860950173,0.09362435381964389,0.25962090752441125,0.5031591039632395,0.3063583815028902,0.682648401826484,0.8695652173913043,0.3333333333333333,0.06376811594202898,0.39710144927536234,0.17371937639198218,0.053452115812917596,0.7683741648106904,0.7219931074095347,19,5.771929824561404,4.105263157894737,1.263157894736842,5.2105263157894735,0.631578947368421,0.10526315789473684,2.3157894736842106,11.942105263157893,226.89999999999998
421685,2844,751,591,1392,1451,1369,1136,233,436,954,840,415,87.01659634317862,6.202323087919942,0.9588392543088287,-0.6856313753077735,88.72628487518355,216,41,225,106,48,6,189,26,0.3760918727915194,256.168,726,0.35284848484848486,"Harang, Aaron",2015,1392,1451,0.48136427566807316,0.8298027757487217,0.08192686357243319,0.23523206751054854,0.48945147679324896,0.28600964851826327,0.6853448275862069,0.8805031446540881,0.36548223350253806,0.06937394247038917,0.38071065989847713,0.1411451398135819,0.06391478029294274,0.7869507323568575,0.9588392543088287,29,5.839080459770115,3.6551724137931036,1.6551724137931034,6.517241379310345,0.896551724137931,0.20689655172413793,3.3793103448275863,7.786206896551723,225.79999999999995
425386,2475,666,530,1253,1221,1141,963,178,439,820,723,320,88.05547474747475,5.719599836668028,0.9041269199676637,-0.447712206952304,87.80370967741936,184,34,196,84,43,9,186,29,0.398638671875,248.753,648,0.3838780864197531,"Guthrie, Jeremy",2015,1253,1221,0.46101010101010104,0.8439964943032428,0.07191919191919192,0.2492929292929293,0.5062626262626263,0.2620802620802621,0.6544293695131684,0.8817073170731707,0.3471698113207547,0.06415094339622641,0.36981132075471695,0.12612612612612611,0.06456456456456457,0.7957957957957958,0.9041269199676637,24,5.319444444444445,2.8333333333333335,1.5833333333333333,7.208333333333333,1.0416666666666667,0.3333333333333333,3.5416666666666665,4.179166666666665,100.29999999999997
425532,1978,553,443,895,1082,968,775,193,318,608,540,360,87.71779575328614,5.690997942386831,0.56951947395043,-0.753313100657562,88.08897795591183,163,29,216,74,31,5,161,22,0.409622641509434,204.98,534,0.3838576779026217,"Williams, Jerome",2015,895,1082,0.48938321536905965,0.8006198347107438,0.09757330637007078,0.2583417593528817,0.4524772497472194,0.33271719038817005,0.6793296089385474,0.8881578947368421,0.36794582392776526,0.0654627539503386,0.48758465011286684,0.13381555153707053,0.05605786618444846,0.8010849909584087,0.56951947395043,20,5.2,3.25,1.25,7.1,1.0,0.2,3.25,5.3599999999999985,107.19999999999997
425844,3239,847,604,1404,1832,1557,1135,422,521,970,797,584,89.04118555109602,5.957093316519546,0.6126946847960445,-0.1507416563658838,86.59909909909909,166,24,294,199,39,5,148,14,0.31019580419580417,218.982,815,0.26868957055214726,"Greinke, Zack",2015,1404,1832,0.48070392096326026,0.7289659601798331,0.13028712565606668,0.2911392405063291,0.4334671194813214,0.31877729257641924,0.6908831908831908,0.8216494845360824,0.27483443708609273,0.039735099337748346,0.4867549668874172,0.23494687131050768,0.04604486422668241,0.7131050767414404,0.6126946847960445,32,6.854166666666667,6.21875,1.21875,4.625,0.4375,0.15625,1.3125,20.2125,646.8
429717,2906,770,594,1398,1508,1312,1106,206,556,888,787,424,83.8333448038541,5.341314225795177,0.8797350309704062,-0.10129387474191329,87.66456241032998,200,38,193,132,36,8,174,31,0.35509298245614035,238.653,746,0.3199101876675603,"Haren, Dan",2015,1398,1508,0.45147969717825187,0.8429878048780488,0.07088781830695114,0.26221610461114936,0.48107364074328973,0.28116710875331563,0.6351931330472103,0.8862612612612613,0.3367003367003367,0.06397306397306397,0.32491582491582494,0.17142857142857143,0.046753246753246755,0.7714285714285715,0.8797350309704062,32,5.791666666666667,4.125,1.125,5.4375,0.96875,0.25,2.25,11.924999999999997,381.5999999999999
429722,1678,458,338,785,888,776,604,172,268,522,452,254,88.9541716328963,5.880266343825666,0.829587567244471,-0.06869097429766886,88.59509043927649,137,16,143,82,34,4,104,12,0.3860851063829787,157.722,449,0.35127394209354124,"Santana, Ervin",2015,785,888,0.46245530393325385,0.7783505154639175,0.10250297973778308,0.2622169249106079,0.46781883194278906,0.28603603603603606,0.664968152866242,0.8659003831417624,0.40532544378698226,0.047337278106508875,0.4230769230769231,0.17903930131004367,0.07423580786026202,0.7379912663755459,0.829587567244471,17,6.2745098039215685,4.823529411764706,2.0,6.117647058823529,0.7058823529411765,0.23529411764705882,2.764705882352941,11.64705882352941,197.99999999999997
430580,3059,824,632,1496,1561,1431,1164,267,463,988,871,443,88.33020594965674,5.823569251608534,0.6758390578999018,-0.7174975466143277,89.02214484679666,245,38,287,117,67,8,201,24,0.378472972972973,297.806,784,0.37985459183673465,"Simon, Alfredo",2015,1496,1561,0.4677999346191566,0.8134171907756813,0.08728342595619483,0.2386400784570121,0.4890487087283426,0.2837924407431134,0.660427807486631,0.881578947368421,0.3876582278481013,0.060126582278481014,0.4541139240506329,0.14199029126213591,0.08131067961165049,0.7669902912621359,0.6758390578999018,31,5.89247311827957,3.774193548387097,2.161290322580645,6.483870967741935,0.7741935483870968,0.25806451612903225,3.064516129032258,8.187096774193547,253.79999999999998
430912,993,271,206,475,517,470,377,93,165,311,269,159,87.76102719033233,5.282839632277835,0.550554435483871,-0.4058568548387097,88.60987124463519,84,22,75,41,20,4,71,12,0.44476,106.852,265,0.40321509433962266,"Cain, Matt",2015,475,517,0.473313192346425,0.8021276595744681,0.09365558912386707,0.2598187311178248,0.4783484390735146,0.30754352030947774,0.6547368421052632,0.864951768488746,0.4077669902912621,0.10679611650485436,0.3640776699029126,0.15129151291512916,0.07380073800738007,0.7601476014760148,0.550554435483871,11,5.181818181818182,3.5454545454545454,1.6363636363636365,6.181818181818182,1.0,0.36363636363636365,3.0,6.463636363636363,71.1
430935,3343,881,597,1638,1700,1691,1210,481,500,1130,923,559,88.82419982052049,6.37918192918193,0.832097692538208,0.6823194486065328,86.61059322033898,198,26,294,215,59,10,190,22,0.34701736111111114,257.082,860,0.2989325581395349,"Hamels, Cole",2015,1638,1700,0.505833084056237,0.7155529272619752,0.14388274005384386,0.2934489979060724,0.4899790607239007,0.3288235294117647,0.6898656898656899,0.8168141592920354,0.3316582914572864,0.04355108877721943,0.49246231155778897,0.24404086265607264,0.06696935300794551,0.677639046538025,0.832097692538208,32,6.5625,6.71875,1.84375,5.9375,0.6875,0.3125,2.65625,14.968749999999998,478.99999999999994
431148,2941,763,540,1424,1516,1427,1098,329,493,956,803,471,87.12767766065964,5.659521367521367,1.0467380952380951,0.9944081632653061,86.47049441786284,185,28,242,155,59,9,162,20,0.3617438330170778,245.839,750,0.3277853333333333,"Kazmir, Scott",2015,1424,1516,0.4852091125467528,0.7694463910301331,0.11186671200272016,0.27949676980618837,0.4841890513430806,0.3106860158311346,0.6713483146067416,0.8399581589958159,0.3425925925925926,0.05185185185185185,0.44814814814814813,0.20314547837483618,0.07732634338138926,0.7077326343381389,1.0467380952380951,31,5.860215053763441,5.0,1.903225806451613,5.225806451612903,0.6451612903225806,0.2903225806451613,2.2903225806451615,12.338709677419352,382.49999999999994
432934,1986,503,377,940,1046,908,698,210,325,610,510,298,84.44128902316213,5.932902224521468,1.3719889224572004,-0.04858006042296073,86.30279069767441,113,18,106,83,43,0,91,16,0.3088455056179775,147.849,482,0.30674066390041493,"Young, Chris",2015,940,1046,0.45720040281973817,0.7687224669603524,0.10574018126888217,0.26938569989929506,0.473313192346425,0.28489483747609945,0.648936170212766,0.8360655737704918,0.29973474801061006,0.04774535809018567,0.28116710875331563,0.16500994035785288,0.08548707753479125,0.7495029821073559,1.3719889224572004,18,5.388888888888889,3.6666666666666665,1.8333333333333333,4.333333333333333,0.7222222222222222,0.0,1.8888888888888888,11.505555555555553,207.09999999999997
433579,2918,769,587,1473,1445,1403,1123,280,498,997,847,406,85.30315284441399,5.8632091890010445,1.1262679917751883,0.7735640849897191,86.45545977011494,178,30,232,124,55,3,195,24,0.3423924731182796,244.255,740,0.3300743243243243,"Danks, John",2015,1473,1445,0.4808087731322824,0.8004276550249465,0.09595613433858807,0.26662097326936257,0.5047978067169294,0.28096885813148786,0.6768499660556687,0.8495486459378134,0.303236797274276,0.05110732538330494,0.39522998296422485,0.16124837451235371,0.07152145643693109,0.7633289986996099,1.1262679917751883,30,5.811111111111112,4.133333333333334,1.8333333333333333,6.5,0.8,0.1,3.3333333333333335,8.209999999999999,246.29999999999995
433584,1317,358,291,575,742,579,487,92,250,359,326,220,86.80189825360668,6.646641221374046,0.6824449506454062,-0.791419893697798,86.96059701492537,102,13,151,42,24,1,90,9,0.34688888888888886,118.204,355,0.332969014084507,"Hernandez, Roberto",2015,575,742,0.4396355353075171,0.8411053540587219,0.06985573272589218,0.25968109339407747,0.43659832953682615,0.29649595687331537,0.6243478260869565,0.9080779944289693,0.35051546391752575,0.044673539518900345,0.5189003436426117,0.11731843575418995,0.0670391061452514,0.8128491620111732,0.6824449506454062,11,5.848484848484848,2.8181818181818183,1.7272727272727273,6.7272727272727275,0.8181818181818182,0.09090909090909091,3.5454545454545454,6.481818181818181,71.29999999999998
433587,3040,826,570,1342,1698,1429,1071,358,558,849,730,580,88.34075657894738,6.367003367003367,-0.056516447368421055,-0.3551776315789474,87.16777108433735,196,24,327,189,58,9,180,23,0.3427934186471664,239.158,803,0.2978306351183063,"Hernández, Félix",2015,1342,1698,0.4700657894736842,0.7494751574527642,0.11776315789473685,0.3013157894736842,0.44144736842105264,0.3415783274440518,0.6326378539493294,0.8598351001177856,0.34385964912280703,0.042105263157894736,0.5736842105263158,0.2288135593220339,0.07021791767554479,0.6900726392251816,0.056516447368421055,30,6.577777777777778,6.266666666666667,1.8666666666666667,5.833333333333333,0.7,0.3,2.2666666666666666,15.439999999999998,463.19999999999993
434378,2150,536,389,1084,1066,1046,809,237,345,735,606,311,89.34548837209302,6.044180633147113,0.9709255813953487,-0.5095069767441861,86.09531914893617,107,16,142,113,31,3,113,13,0.2992088772845953,140.797,530,0.2656547169811321,"Verlander, Justin",2015,1084,1066,0.4865116279069767,0.7734225621414914,0.11023255813953488,0.27069767441860465,0.5041860465116279,0.29174484052532834,0.6780442804428044,0.8244897959183674,0.2750642673521851,0.04113110539845758,0.36503856041131105,0.21082089552238806,0.05783582089552239,0.7257462686567164,0.9709255813953487,20,6.5166666666666675,5.65,1.55,5.65,0.65,0.15,2.65,14.504999999999999,290.09999999999997
434538,2983,774,495,1214,1768,1340,891,449,495,780,633,559,88.90697284612806,6.2147568854131245,0.5912139503688799,0.8457679409792086,84.83321299638989,139,21,265,205,69,5,155,15,0.3538729166666667,229.109,759,0.3018563899868248,"Liriano, Francisco",2015,1214,1768,0.4492122024807241,0.6649253731343283,0.15051961112973516,0.31645993965806235,0.406972846128059,0.3161764705882353,0.642504118616145,0.8115384615384615,0.2808080808080808,0.04242424242424243,0.5353535353535354,0.2648578811369509,0.08914728682170543,0.6395348837209303,0.5912139503688799,31,5.956989247311828,6.612903225806452,2.225806451612903,5.0,0.4838709677419355,0.16129032258064516,2.225806451612903,14.432258064516128,447.4
434622,3060,793,547,1437,1619,1280,1006,274,621,848,724,431,88.11536952256377,5.953107530417626,0.8983082460732984,-0.5915248691099476,86.43886328725038,173,23,274,168,67,11,182,20,0.34381835205992506,242.19899999999998,780,0.31051153846153845,"Jiménez, Ubaldo",2015,1437,1619,0.41830065359477125,0.7859375,0.08954248366013072,0.29248366013071897,0.4696078431372549,0.26621371216800493,0.5901183020180932,0.8537735849056604,0.3162705667276051,0.04204753199268738,0.5009140767824497,0.21185372005044137,0.08448928121059268,0.6897856242118537,0.8983082460732984,32,5.625,5.25,2.09375,5.6875,0.625,0.34375,2.59375,10.499999999999998,335.99999999999994
434628,2751,711,498,1322,1425,1325,994,331,475,876,726,447,88.64714649218466,6.212123438648053,0.6234692391700036,-0.239322897706589,87.69543147208122,180,35,202,171,36,6,158,23,0.3933970893970894,222.274,694,0.32027953890489913,"Hammel, Jason",2015,1322,1425,0.4816430388949473,0.750188679245283,0.12031988367866231,0.2929843693202472,0.48055252635405304,0.3136842105263158,0.6626323751891074,0.8287671232876712,0.3614457831325301,0.07028112449799197,0.40562248995983935,0.24050632911392406,0.05063291139240506,0.70042194092827,0.6234692391700036,31,5.419354838709677,5.516129032258065,1.1612903225806452,5.096774193548387,0.7419354838709677,0.1935483870967742,2.225806451612903,12.496774193548386,387.4
434643,1594,392,283,759,835,663,559,104,332,455,412,208,83.75420326223339,5.691917896087236,0.624805520702635,0.44837515683814305,88.21242603550296,109,14,123,72,34,3,99,10,0.3865971223021583,135.274,387,0.3495452196382429,"Rodriguez, Wandy",2015,759,835,0.41593475533249685,0.8431372549019608,0.06524466750313676,0.27352572145545795,0.47616060225846923,0.24910179640718563,0.5994729907773386,0.9054945054945055,0.38515901060070673,0.04946996466431095,0.43462897526501765,0.1836734693877551,0.08673469387755102,0.7219387755102041,0.624805520702635,15,5.555555555555555,4.533333333333333,2.066666666666667,5.933333333333334,0.6,0.2,2.6,9.466666666666665,141.99999999999997
434671,2532,661,475,1244,1288,1153,888,265,453,777,646,376,88.86425750394945,6.145981607357057,0.9984241706161139,-0.17808056872037914,86.45098039215686,148,29,194,137,48,1,152,29,0.3538941684665227,201.353,649,0.310251155624037,"Sánchez, Aníbal",2015,1244,1288,0.45537124802527645,0.7701647875108413,0.1046603475513428,0.2835703001579779,0.4913112164296998,0.2919254658385093,0.6245980707395499,0.8314028314028314,0.31157894736842107,0.061052631578947365,0.40842105263157896,0.20726172465960666,0.07261724659606657,0.7186081694402421,0.9984241706161139,25,6.16,5.48,1.92,6.08,1.16,0.04,3.32,11.128,278.2
444857,1771,452,365,822,942,805,666,139,308,536,470,268,85.80242800677584,5.970666666666666,0.3795804988662132,0.3579421768707483,86.11678160919541,115,14,184,61,26,0,115,13,0.35425779036827193,146.903,440,0.33387045454545455,"Feldman, Scott",2015,822,942,0.45454545454545453,0.8273291925465839,0.07848673066064371,0.2523997741389046,0.46414455110107283,0.28450106157112526,0.6520681265206812,0.8768656716417911,0.3150684931506849,0.038356164383561646,0.5041095890410959,0.13495575221238937,0.05752212389380531,0.8075221238938053,0.3795804988662132,18,5.944444444444445,3.388888888888889,1.4444444444444444,6.388888888888889,0.7222222222222222,0.0,2.611111111111111,9.949999999999998,179.09999999999997
445926,2572,673,491,1143,1429,1129,880,249,475,749,623,380,88.68596423017107,5.92908350305499,0.9038880248833593,-0.48594867807153963,87.97716390423572,166,26,217,134,46,2,164,18,0.37098051948051947,218.093,644,0.33865372670807453,"Chavez, Jesse",2015,1143,1429,0.4389580093312597,0.7794508414526129,0.09681181959564542,0.28149300155520995,0.4444012441679627,0.26592022393282017,0.6552930883639545,0.8317757009345794,0.3380855397148676,0.05295315682281059,0.4419551934826884,0.19910846953937592,0.06835066864784546,0.7295690936106983,0.9038880248833593,26,5.666666666666667,4.8076923076923075,1.7307692307692308,6.115384615384615,0.6923076923076923,0.038461538461538464,2.8846153846153846,9.853846153846153,256.2
446372,3273,887,591,1651,1621,1673,1222,451,557,1111,922,562,90.19773907729912,6.234466769706337,0.6687805623471883,-0.04187958435207824,86.7606936416185,189,33,259,243,42,11,189,22,0.3669330985915493,255.468,864,0.29568055555555556,"Kluber, Corey",2015,1651,1621,0.5111518484570731,0.7304243873281531,0.13779407271616254,0.307974335472044,0.5044301863733578,0.3466995681677977,0.6729254996971532,0.8298829882988299,0.3197969543147208,0.05583756345177665,0.43824027072758037,0.27395715896279593,0.04735062006764374,0.6662908680947013,0.6687805623471883,32,6.802083333333334,7.59375,1.3125,5.90625,0.6875,0.34375,2.5,17.478125,559.3
448306,3336,861,561,1371,1963,1527,1087,440,521,903,745,624,86.75281774580337,6.700642988364972,0.5569466106778644,-0.2154469106178764,88.29174174174175,209,31,258,215,76,9,189,33,0.37015341959334563,267.953,841,0.31861236623067773,"Shields, James",2015,1371,1963,0.4577338129496403,0.7118533071381794,0.13189448441247004,0.2880695443645084,0.41097122302158273,0.31788079470198677,0.6586433260393874,0.8250276854928018,0.37254901960784315,0.05525846702317291,0.45989304812834225,0.2497096399535424,0.08826945412311266,0.6515679442508711,0.5569466106778644,33,6.0,6.515151515151516,2.303030303030303,5.7272727272727275,1.0,0.2727272727272727,2.5454545454545454,12.921212121212118,426.3999999999999
448802,1857,511,381,986,867,900,718,182,318,655,574,244,87.31324717285946,5.994239631336406,0.35772800863464654,0.48328656233135453,85.99232558139535,116,14,237,97,30,3,106,6,0.31648055555555554,142.133,490,0.2900673469387755,"García, Jaime",2015,986,867,0.48465266558966075,0.7977777777777778,0.09800753904146473,0.2692514808831449,0.5309639203015617,0.28143021914648214,0.6643002028397565,0.8763358778625954,0.30446194225721784,0.03674540682414698,0.6220472440944882,0.1898238747553816,0.05870841487279843,0.7455968688845401,0.35772800863464654,20,6.416666666666667,4.85,1.5,5.3,0.3,0.15,1.65,15.774999999999997,315.49999999999994
450172,3298,852,618,1616,1682,1508,1169,339,599,1014,855,494,88.79772589448152,6.416707466340269,0.4330897513644633,-0.7012310491206791,87.10123119015049,206,36,291,155,71,8,190,16,0.36568211920529803,281.522,838,0.33594510739856803,"Volquez, Edinson",2015,1616,1682,0.4572468162522741,0.7751989389920424,0.10278956943602183,0.28441479684657367,0.4899939357186173,0.29369797859690844,0.6274752475247525,0.8431952662721893,0.3333333333333333,0.05825242718446602,0.470873786407767,0.18192488262910797,0.08333333333333333,0.7253521126760564,0.4330897513644633,33,5.9393939393939394,4.606060606060606,2.090909090909091,5.757575757575758,0.48484848484848486,0.24242424242424243,2.393939393939394,11.327272727272726,373.79999999999995
450203,1995,563,420,949,1046,938,761,177,361,615,544,323,88.53949874686717,5.436303797468355,-0.0708421052631579,-0.5610877192982455,87.25717171717173,154,18,250,96,35,12,137,13,0.3541845386533666,181.728,544,0.3340588235294118,"Morton, Charlie",2015,949,1046,0.47017543859649125,0.8113006396588486,0.0887218045112782,0.2696741854636591,0.4756892230576441,0.30879541108986613,0.6480505795574288,0.8845528455284553,0.36666666666666664,0.04285714285714286,0.5952380952380952,0.1705150976909414,0.06216696269982238,0.7460035523978685,0.0708421052631579,22,5.7727272727272725,4.318181818181818,1.5454545454545454,5.863636363636363,0.5,0.5454545454545454,2.8181818181818183,9.777272727272726,215.09999999999997
