pitcher,bb_pfxz,fb_pfxz,pfxz_spread,year
458919,0.00621359223300971,0.9142173350582148,0.9080037428252051,2015
459429,-0.8373913043478262,1.5673298429319373,2.4047211472797634,2015
459967,-0.4444285714285714,0.9570588235294117,1.4014873949579831,2015
459987,0.06480314960629921,1.1047721179624665,1.0399689683561673,2015
460008,-0.7475555555555555,1.6346491228070175,2.382204678362573,2015
460024,-1.1141818181818182,1.077418439716312,2.19160025789813,2015
460059,0.10005988023952096,0.8159527478171547,0.7158928675776337,2015
460156,0.2347605633802817,1.4878933333333335,1.253132769953052,2015
460283,,1.3753333333333333,,2015
460701,0.0608,1.396815476190476,1.3360154761904761,2015
461325,,1.566007130124777,,2015
461829,-1.2795505617977527,1.0599637117677554,2.3395142735655083,2015
461833,-0.8884308510638298,1.0785040276179516,1.9669348786817813,2015
461872,-0.04759259259259259,1.2597857142857143,1.307378306878307,2015
462136,-1.0352024922118381,1.7260700169395822,2.7612725091514205,2015
462382,-1.1495454545454546,0.7099615877080666,1.8595070422535214,2015
462515,0.25986301369863013,1.208112244897959,0.9482492311993289,2015
462945,0.014583333333333337,1.1532921810699588,1.1387088477366254,2015
462985,0.2158426966292135,1.1700595238095237,0.9542168271803102,2015
464416,0.4526,1.524674556213018,1.072074556213018,2015
465629,-0.04656934306569343,1.106578947368421,1.1531482904341146,2015
465657,-0.9014655172413792,1.4036385255648038,2.305104042806183,2015
465679,-0.7628260869565218,0.40619999999999995,1.1690260869565217,2015
466948,-0.17274725274725275,0.8784763948497855,1.0512236475970382,2015
467008,-0.2636470588235294,1.078368932038835,1.3420159908623643,2015
467094,-1.2109815950920244,1.0520938215102975,2.263075416602322,2015
467100,-0.846989010989011,0.8265151515151515,1.6735041625041625,2015
467785,-0.5383544303797468,1.1635971223021584,1.7019515526819053,2015
468396,0.3862745098039216,1.3175599435825105,0.931285433778589,2015
468504,0.08800000000000001,0.8101486988847584,0.7221486988847584,2015
469134,-0.3194805194805195,1.3363421828908555,1.655822702371375,2015
471822,0.021560975609756096,1.1076326530612246,1.0860716774514685,2015
471911,0.041671826625387,0.99857421875,0.9569023921246129,2015
472551,-0.6875757575757575,0.9954991816693944,1.6830749392451518,2015
472610,0.0072017353579175705,0.7908558558558559,0.7836541204979384,2015
473879,-0.05445454545454546,0.47912990196078425,0.5335844474153297,2015
474029,,1.100290322580645,,2015
474284,-0.22822916666666668,1.4424528301886792,1.670681996855346,2015
474463,-0.9759844054580897,0.7214687280393536,1.6974531334974432,2015
474521,-0.5324358974358975,1.574916985951469,2.1073528833873665,2015
474668,,0.9850000000000001,,2015
474699,0.05673024523160763,0.9469786096256685,0.8902483643940609,2015
475054,-0.1021551724137931,0.9010917030567686,1.0032468754705617,2015
475115,0.07240663900414938,0.7717905207723815,0.6993838817682322,2015
475138,,0.9584375,,2015
475243,-0.3597560975609756,1.3347533009034052,1.6945093984643806,2015
475416,0.2568013468013468,0.2160239162929746,-0.04077743050837221,2015
475479,0.00537521815008726,1.139632224168126,1.1342570060180388,2015
475857,-0.10130434782608697,1.128,1.2293043478260868,2015
476451,-1.2061056751467711,1.2304042553191488,2.43650993046592,2015
476454,-0.41198288159771757,1.330739064856712,1.7427219464544295,2015
476570,0.1355,1.0866666666666667,0.9511666666666667,2015
476589,0.15491329479768787,1.350569358178054,1.1956560633803661,2015
477003,-0.6184421052631579,0.7398601398601399,1.3583022451232978,2015
477132,-0.31722079589216945,1.5849229074889866,1.9021437033811561,2015
477229,0.24095238095238095,1.3408333333333333,1.0998809523809523,2015
477569,0.3223954372623574,1.6154380165289257,1.2930425792665683,2015
488674,-0.010880503144654089,0.5088925081433224,0.5197730112879765,2015
488768,0.14372159090909092,1.1298624940730204,0.9861409031639294,2015
488846,-0.21594017094017096,1.154529702970297,1.370469873910468,2015
488984,-0.37677655677655675,1.1628187919463087,1.5395953487228655,2015
489002,,1.444468085106383,,2015
489039,0.5358333333333333,0.4695918367346939,-0.06624149659863937,2015
489119,-0.24897333333333332,1.3568216630196936,1.605794996353027,2015
489265,0.3648262548262548,0.6976656151419558,0.332839360315701,2015
489294,-0.27605769230769234,1.1145168539325843,1.3905745462402765,2015
489295,,0.9370967741935484,,2015
489334,,0.6784615384615384,,2015
489446,-0.206875,1.2465350877192982,1.4534100877192981,2015
490063,-0.5124011299435028,1.2709244222361025,1.7833255521796052,2015
491159,0.264,0.3853757225433526,0.1213757225433526,2015
491646,0.2417180616740088,0.6310761154855643,0.3893580538115555,2015
491703,0.10936363636363636,1.3171508379888268,1.2077872016251905,2015
491708,0.5230241935483871,1.0083972602739726,0.48537306672558544,2015
493157,,1.667142857142857,,2015
493159,0.22333333333333333,1.3674212034383955,1.144087870105062,2015
493247,-0.07475000000000001,-0.5181034482758621,-0.4433534482758621,2015
493603,-0.23150943396226414,0.6548314606741573,0.8863408946364215,2015
500610,-1.4093478260869565,1.3844366197183098,2.793784445805266,2015
500721,-0.7317829457364341,0.974859437751004,1.7066423834874382,2015
500724,0.1846153846153846,0.8389416058394161,0.6543262212240315,2015
500779,-0.39948841698841697,1.38821608040201,1.787704497390427,2015
500891,,1.0980851063829786,,2015
501381,0.041670454545454545,0.9104020467836258,0.8687315922381712,2015
501563,0.268974358974359,0.973867924528302,0.704893565553943,2015
501593,-0.5312727272727272,0.9448742746615088,1.476147001934236,2015
501625,0.3252884615384615,1.1857751937984495,0.8604867322599881,2015
501789,-1.3113698630136985,1.1722818791946308,2.4836517422083295,2015
501822,-0.05109756097560975,1.2694866071428572,1.320584168118467,2015
501870,0.3456862745098039,1.5146875,1.169001225490196,2015
501925,0.63421768707483,-0.05618075801749271,-0.6903984450923226,2015
501955,-0.24277372262773722,1.3303543307086616,1.573128053336399,2015
501957,-0.7998410174880763,1.5840994764397907,2.383940493927867,2015
501992,-0.86328125,1.6586041517537582,2.5218854017537584,2015
502004,-0.05524390243902439,0.7801043024771839,0.8353482049162083,2015
502009,-0.2651612903225806,1.5040627802690583,1.7692240705916389,2015
502010,-0.1125,0.8783937823834197,0.9908937823834197,2015
502026,-0.8784090909090909,0.9147911547911548,1.7932002457002456,2015
502032,-0.056767895878524946,1.4468157033805888,1.5035835992591138,2015
502042,0.026179941002949854,1.6064965072541644,1.5803165662512144,2015
502043,0.13517857142857143,1.005208779443255,0.8700302080146836,2015
502046,-0.7897266514806378,1.0309375,1.8206641514806379,2015
502051,-0.21805555555555556,0.9654054054054054,1.183460960960961,2015
502083,-0.23089655172413795,1.176451923076923,1.407348474801061,2015
502085,-0.8928859060402684,1.4436585365853658,2.3365444426256343,2015
502087,-0.024838709677419354,0.8728301886792452,0.8976688983566645,2015
502154,-0.37125,0.47069050554870534,0.8419405055487054,2015
502162,,1.0597014925373134,,2015
502166,,1.3245652173913043,,2015
502188,0.1299774011299435,1.0050471698113206,0.8750697686813771,2015
502190,-0.6939486356340289,0.42077405857740585,1.1147226942114348,2015
502202,-1.0574418604651163,1.5307614942528738,2.58820335471799,2015
502211,-0.9859538784067087,0.9089676616915424,1.894921540098251,2015
502239,-0.1896938775510204,0.5753638814016173,0.7650577589526377,2015
502260,-0.18612244897959185,0.8546596858638744,1.0407821348434663,2015
502264,-0.10493670886075948,0.33749999999999997,0.4424367088607595,2015
502272,0.5759453302961276,1.3365688073394495,0.7606234770433219,2015
502304,0.31758928571428574,1.3544649446494466,1.0368756589351609,2015
502327,-0.06677053824362607,1.3842712014134275,1.4510417396570536,2015
502381,0.05247887323943662,0.23649797570850203,0.18401910246906542,2015
502462,0.42185430463576157,1.1187962962962963,0.6969419916605347,2015
502522,0.27877450980392154,1.1335463258785943,0.8547718160746727,2015
502578,-0.16819148936170214,0.9932862190812721,1.1614777084429742,2015
502593,0.587037037037037,0.906578947368421,0.319541910331384,2015
502624,-1.0182898550724637,1.2637771918259724,2.282067046898436,2015
502706,0.15361702127659574,1.0662218045112781,0.9126047832346824,2015
502748,,1.7254347826086958,,2015
503285,0.43421276595744684,0.2836068376068376,-0.15060592835060926,2015
503449,-0.009518072289156626,1.09357328707719,1.1030913593663465,2015
504083,0.20636363636363636,1.162956989247312,0.9565933528836756,2015
504186,-0.3809375,1.4264344262295083,1.8073719262295083,2015
504379,0.19888888888888887,1.170429292929293,0.9715404040404041,2015
506693,-0.0896551724137931,1.0173509933774836,1.1070061657912766,2015
514669,0.5006666666666667,1.1846820809248555,0.6840154142581888,2015
514981,0.5385,1.4052702702702702,0.8667702702702702,2015
515052,-0.2540229885057471,0.8311196911196911,1.0851426796254382,2015
516414,0.2542857142857143,1.3884982935153583,1.134212579229644,2015
516589,-0.11171428571428571,0.9703296703296702,1.0820439560439559,2015
516714,,0.9810869565217392,,2015
516769,-0.1878787878787879,0.5375,0.7253787878787878,2015
516910,-0.22226415094339622,0.6810314341846758,0.9032955851280721,2015
516935,0.5940384615384615,0.9885840707964603,0.39454560925799875,2015
516969,-0.07671875,1.3795157384987893,1.4562344884987892,2015
516970,-0.30934065934065935,1.1836821705426357,1.493022829883295,2015
517008,-0.02081818181818182,1.3204966641957006,1.3413148460138824,2015
517059,,1.3231249999999999,,2015
517414,0.05709375,1.4059590043923864,1.3488652543923865,2015
517593,-0.0619746835443038,1.3202260702260702,1.382200753770374,2015
518397,,0.5278461538461539,,2015
518418,-0.858,0.8351388888888889,1.693138888888889,2015
518420,-0.17317460317460318,1.0995934959349594,1.2727680991095625,2015
518452,-0.2785117493472585,0.8585449957947855,1.137056745142044,2015
518468,-0.5246566523605151,1.0999746835443038,1.624631335904819,2015
518516,-0.7209917355371901,0.9388170406998859,1.659808776237076,2015
518526,,0.33842105263157896,,2015
518553,-0.09860465116279069,0.16719851576994435,0.26580316693273504,2015
518567,-0.7463541666666668,1.507284820031299,2.2536389866979656,2015
518603,-0.2581481481481481,1.0335860409145607,1.291734189062709,2015
518617,0.18552631578947368,1.0499365482233503,0.8644102324338766,2015
518633,-0.5209269162210339,1.6605555555555556,2.1814824717765893,2015
518693,-0.082125,1.2248969072164948,1.3070219072164948,2015
518703,-0.41172932330827067,0.8196226415094339,1.2313519648177045,2015
518716,-0.41713178294573644,0.7696408839779005,1.186772666923637,2015
518748,-0.9739210526315789,1.5191769547325105,2.4930980073640896,2015
518771,,0.989454094292804,,2015
518774,-0.04879679144385027,1.1859243945658595,1.2347211860097098,2015
518790,-0.3687749667110519,0.4713499111900533,0.8401248779011052,2015
518813,0.0779891304347826,1.57105421686747,1.4930650864326873,2015
518833,,0.8446875,,2015
518858,0.245,1.2100653594771242,0.9650653594771242,2015
518863,0.182,0.7831547619047619,0.6011547619047619,2015
518875,0.23945330296127565,1.353361581920904,1.1139082789596282,2015
518886,-0.8832565789473684,1.2853428571428571,2.1685994360902257,2015
518927,0.31051383399209487,0.6141634241245136,0.30364959013241877,2015
519008,-0.17969230769230768,0.5167728237791932,0.6964651314715009,2015
519043,-1.0502049180327868,1.4514890510948906,2.501693969127677,2015
519076,-0.559165885660731,0.9316954193932183,1.4908613050539494,2015
519085,0.2151127819548872,1.4050526315789473,1.18993984962406,2015
519096,0.21729166666666666,0.6773952641165756,0.4601035974499089,2015
519141,-1.2531136363636364,1.457017543859649,2.7101311802232857,2015
519144,-0.4257990867579909,1.1048768197088465,1.5306759064668374,2015
519151,-0.3529910714285714,1.3160317460317459,1.6690228174603172,2015
519166,-0.015714285714285705,1.5357232704402517,1.5514375561545375,2015
519168,-0.5130681818181818,1.5117934782608697,2.0248616600790514,2015
519169,-0.19740458015267176,1.1212432432432433,1.3186478233959151,2015
519186,-0.23650602409638552,1.5490178571428572,1.7855238812392427,2015
519240,-0.3695945945945946,0.5741768292682927,0.9437714238628874,2015
519242,-0.3584355828220859,0.8623346751006324,1.2207702579227182,2015
519263,,1.1014814814814815,,2015
519267,-1.60234126984127,1.3574140508221226,2.9597553206633926,2015
519293,-0.14481060606060606,1.456373831775701,1.601184437836307,2015
519301,-0.40280701754385967,1.0583397683397684,1.461146785883628,2015
519322,-0.29209302325581393,0.9573580786026201,1.249451101858434,2015
519326,-0.23864406779661018,0.9622264875239923,1.2008705553206025,2015
519381,0.3488014981273408,0.8006074766355141,0.45180597850817333,2015
519411,,1.011219512195122,,2015
519455,-0.04926406926406926,1.193466735966736,1.2427308052308053,2015
520980,0.3949166666666667,1.2312071778140294,0.8362905111473627,2015
521230,0.09990683229813666,1.3803503649635036,1.280443532665367,2015
523260,-0.6457374100719424,1.0642342342342341,1.7099716443061765,2015
523848,,1.3921428571428571,,2015
523989,0.17099818511796733,0.9814843320505772,0.8104861469326099,2015
527048,0.07544715447154471,0.970112676056338,0.8946655215847933,2015
527054,-0.145,1.023754368447329,1.168754368447329,2015
527055,-0.017052023121387285,1.1097050938337802,1.1267571169551676,2015
532077,0.4028057553956835,1.5155485498108447,1.1127427944151613,2015
533167,0.2366923076923077,1.3831743278404163,1.1464820201481085,2015
534812,-1.059212598425197,1.4254973821989527,2.4847099806241495,2015
534910,-0.9379761904761905,0.9229126213592234,1.8608888118354139,2015
538506,,1.2452380952380953,,2015
541640,0.39386407766990295,1.054184131736527,0.6603200540666241,2015
541652,0.09430769230769231,1.352280701754386,1.2579730094466939,2015
542266,-0.9561363636363637,0.8841551246537396,1.8402914882901031,2015
542432,0.28275,1.130625,0.8478749999999999,2015
542587,0.25927884615384617,1.4670291777188331,1.207750331564987,2015
542609,0.26639534883720933,1.3249609375,1.0585655886627907,2015
542669,0.18236363636363634,1.3712408759124088,1.1888772395487726,2015
542674,0.2089655172413793,0.9969750000000001,0.7880094827586208,2015
542866,-0.1284466019417476,1.4258485639686684,1.554295165910416,2015
542882,-0.4990151515151515,1.2833626097867001,1.7823777613018517,2015
542888,,1.2829357798165137,,2015
542914,0.09571428571428572,1.1984102564102566,1.102695970695971,2015
542923,,0.7112878787878788,,2015
542924,,1.1564150943396225,,2015
542960,0.1321656050955414,1.2005415617128463,1.068375956617305,2015
543037,-0.2168816067653277,1.0293724042455008,1.2462540110108284,2015
543045,0.38676829268292684,1.2259691011235956,0.8392008084406688,2015
543054,-1.0586915887850468,0.990748299319728,2.0494398881047746,2015
543056,-0.10259541984732824,1.3,1.4025954198473283,2015
543101,0.029435028248587573,1.0566946308724834,1.0272596026238958,2015
543118,,1.7558399999999998,,2015
543135,-0.32850641773628936,1.238795562599049,1.5673019803353383,2015
543144,-0.9618461538461539,1.0436888111888112,2.005534965034965,2015
543184,0.00638157894736842,1.2591176470588237,1.2527360681114552,2015
543219,-0.36498452012383903,1.3251461988304094,1.6901307189542485,2015
543242,-0.07552023121387283,1.2007282913165267,1.2762485225303994,2015
543243,-0.323448275862069,1.1589580093312597,1.4824062851933286,2015
543258,0.44735849056603777,1.667605633802817,1.2202471432367792,2015
543261,-0.5955102040816327,1.1271621621621621,1.7226723662437948,2015
543272,-0.17087774294670846,1.0675657894736843,1.2384435324203928,2015
543278,-1.396266094420601,1.4087412587412587,2.8050073531618596,2015
543294,-0.4192118226600985,0.8007737801872844,1.219985602847383,2015
543331,-0.588943894389439,1.3335667963683528,1.9225106907577918,2015
543334,-0.14238095238095239,0.5676470588235294,0.7100280112044818,2015
543339,0.32789772727272726,1.1914328358208954,0.8635351085481682,2015
543351,,1.242,,2015
543359,-0.28392572944297084,0.6735140186915888,0.9574397481345596,2015
543380,-1.1170530451866405,1.0999496040316774,2.217002649218318,2015
543391,-0.7803125,0.7712096774193548,1.5515221774193546,2015
543408,-0.6600545950864422,1.2709276546091015,1.9309822496955436,2015
543409,,1.343030303030303,,2015
543424,-0.997948717948718,1.1446559297218155,2.1426046476705336,2015
543456,-0.5618055555555556,0.9152551020408163,1.4770606575963718,2015
543475,0.024245810055865926,0.9206224066390042,0.8963765965831383,2015
543506,0.3040356083086053,1.4199679487179486,1.1159323404093433,2015
543507,-0.6551406649616369,1.2930762411347516,1.9482169060963885,2015
